-11.85298,0.65440133193744
-11.781,0.707087300806441
-11.752,0.727293778774097
-11.71633,0.751307209313193
-11.684,0.772247151432684
-10.325,0.783464912115885
-10.1047,0.628732401940262
-10.059,0.592551020720279
-10.04065,0.577670561308611
-9.296,-0.128422318591085
-8.8974177227,-0.50325397722797
-8.870174,-0.526606664970875
-8.234284,-0.928552439378419
-7.09875,-0.728112787508668
-6.99734327,-0.654981367764037
-5.569795,0.654401099664362
-5.498,0.706956253093901
-5.469,0.727166585100863
-5.43315,0.751303706815472
-5.401,0.772129408403615
-4.0419,0.783517922219531
-3.822,0.629109713297209
-3.776,0.592700281579467
-3.757,0.577291184140063
-3.0124,-0.128833566522974
-2.6142324155,-0.503253977245611
-2.587,-0.526597052601359
-1.9511,-0.92855195415093
-0.81557,-0.728116425343631
-0.71415796,-0.654981365632805
